episodes,episode_length,returns,average_reward,round_time,episodes_test,episode_length_test,returns_test,average_reward_test,round_time_test,round_time_total,loss_total,loss_critic,loss_actor,memory_size,reward_mean,reward_std,reward_min,reward_max,reward_corr,value_target_mean,value_target_std,q_value_mean,q_value_std,td_error_mean,td_error_std,learning_rate,gradient_norm_actor,gradient_norm_critic,actor_param_norm_before,actor_param_norm_after,critic_param_norm_before,critic_param_norm_after,actor_grad_var,critic_grad_var,critic_agreement_ratio,entropy_log_probs_mean,entropy_traj_start,entropy_traj_end,entropy_traj_delta,entropy_traj_mean,entropy_traj_std,actor_output_mean,actor_output_std,actor_entropy_first_mean,actor_entropy_first_std,loss_total_delta,critic_disagreement_mean,critic_disagreement_std,critic_disagreement_max,critic_disagreement_min,critic_disagreement_median,critic_disagreement_q25,critic_disagreement_q75,critic_var_top5_mean,model_val_mean,target_val_mean,critic_value_drift,avg_action_change,obs_delay_mean,act_delay_mean,nstep_len_mean,nstep_len_std,is_rtac,iteration_time
0,,,3.798375589543784e-235,0 days 00:00:24.274404,1.0,1000.0,1.464115221290726e-103,1.464115221290726e-106,0 days 00:00:00.266883,0 days 00:00:24.274944,17.34537117576599,65.47554379308224,-175.1753194885254,932751.602,0.004291931723962174,0.04637770823588923,0.0,0.7192720475762262,0.5342274738052801,175.25516830444337,6.758320216417313,175.25646882629394,5.1266436138153075,0.0013005282282829284,3.20518489587307,0.0003,0.12625418966636062,227.1561517829895,95.22106027654489,95.22106027654489,455.2574761673212,455.2574761673212,3.0577022385713803e-07,0.6620640602549538,0.0,-1.3660523307323456,1.3660813031196595,1.3661257869005203,4.448378086090088e-05,1.3661810351610184,0.004558388363220729,-0.0017676510562887415,0.5901315717101097,,,0.3581392936706543,0.5653961968272925,4.751386827029288,51.726627766877414,1.2233906309120357e-05,0.032756360495463016,0.00726993664400652,0.10056386773660779,12.627754375427962,174.89451275634767,174.90024537658692,0.48176559138298036,1.0643949402173363,,,1.3888984375,0.8906327883601188,0.0,0.01755829882621765
0,,,1.0146417900975951e-55,0 days 00:00:23.045220,1.0,1000.0,2.4658148426210407e-141,2.4658148426210407e-144,0 days 00:00:00.263827,0 days 00:00:23.045764,17.32786539840698,65.43776951754093,-175.11175161743165,933747.606,0.004313829803068476,0.046473396508591704,0.0,0.7237909082019203,0.5326617426220183,175.21029536437987,6.90586455655098,175.20823057556152,5.241210561275482,-0.002064946115016937,3.270770581185818,0.0003,0.129109015468508,230.84651720428468,95.2675747569878,95.2675747569878,455.77590488761666,455.77590488761666,3.3718884150957253e-07,0.6011364667962771,0.0,-1.3661605640649797,1.3660800786018372,1.3658944556713104,-0.0001856229305267334,1.3660893096923827,0.004580564122472424,0.00046255260310135783,0.5899434431791305,,,-0.3559806499481201,0.48573425963521005,3.7808342078179122,40.76793729740381,1.2972614145837725e-05,0.0335492913229391,0.007637395814061165,0.10384818470478058,10.518311069071293,174.8274276123047,174.85250932312013,0.48334302508831023,1.0630022111932438,,,1.3887265625,0.8881457207798957,0.0,0.016275668382644652
0,,,4.433614123322277e-251,0 days 00:00:23.035647,1.0,1000.0,1.306887387021335e-134,1.306887387021335e-137,0 days 00:00:00.282883,0 days 00:00:23.036192,17.26734342765808,65.3190730574131,-174.93957524108887,934743.61,0.004210773477602753,0.047263796233432256,0.0,0.7571015717305022,0.5253901237626196,175.04800122070313,6.800802748203278,175.04546195983886,5.140625540971756,-0.0025390689969062804,3.238477445244789,0.0003,0.12228506559506058,247.0230956401825,95.28909008094878,95.28909008094878,456.2529670601487,456.2529670601487,2.759340842253266e-07,0.7388195352347102,0.0,-1.365605568408966,1.3661195511817932,1.3657252292633058,-0.0003943219184875488,1.365951269507408,0.004765461934555787,-0.00501754651113879,0.591626973748207,,,-0.0019222793579101562,0.49987359209358695,3.992150633648038,43.12854039612412,1.4130550087429584e-05,0.03431252777948975,0.007576683113351464,0.10452333892509341,10.899448015332222,174.65602188110353,174.69266816711425,0.5255457040071487,1.0697173474033672,,,1.3901875,0.8911200087666512,0.0,0.01623965883255005
0,,,1.3250747959147774e-124,0 days 00:00:23.002933,1.0,1000.0,3.864556059569698e-89,3.864556059569698e-92,0 days 00:00:00.288385,0 days 00:00:23.003477,11.05456237411499,57.57939443254471,-175.04476754760742,935739.614,0.004226660237109438,0.04582798962972746,0.0,0.7221258011062418,0.5251900923280628,175.08292166137696,6.674314651966095,175.08208226013184,5.2391967918872835,-0.000839217871427536,2.9511118450760843,0.0003,0.12365565092861652,223.62452671813963,95.34325930040748,95.34325930040748,456.71037756079437,456.71037756079437,3.0700873416833473e-07,0.5734937196148093,0.0,-1.365897184252739,1.3659212191104888,1.3660426030158996,0.0001213839054107666,1.3659530675411224,0.0046356873054173775,0.0021717802905477585,0.5908213527798652,,,0.000464324951171875,0.42140327145904305,3.093391339942813,32.98146694362163,1.1912010493688286e-05,0.03301942997425795,0.007342656358610838,0.101044856980443,8.956052166312933,174.76101495361328,174.72595922851562,0.46424207973480225,1.0663204614917439,,,1.389953125,0.8896601340770721,0.0,0.01617362928390503
1,1000.0,2.540069435887342e-206,2.540069435887342e-209,0 days 00:00:18.545595,1.0,1000.0,1.3548206169937017e-218,1.3548206169937018e-221,0 days 00:00:00.260939,0 days 00:00:18.546256,13.748277193069457,60.943772819638255,-175.03370735168457,936735.51,0.0039664288902161865,0.04412171079474799,0.0,0.7069770995671013,0.5234383610001796,175.10620205688477,6.70829732966423,175.10595875549316,5.201374421834946,-0.00024270829558372498,3.0142739298939705,0.0003,0.10693814792856574,221.9299370880127,95.37860022305743,95.37860022305743,457.1966916320324,457.1966916320324,2.1450912113429866e-07,0.586114360788837,0.0,-1.366369767665863,1.366626303792,1.3662406383752823,-0.0003856654167175293,1.3665610754489899,0.004534765630000038,-0.0014399671047576703,0.5898681291937828,,,-0.002063920974731445,0.5178898467309773,4.183509056635201,45.316292575478556,1.4008842059411108e-05,0.034984044450335205,0.007862074195872992,0.10564995699375868,11.358626573354005,174.7511007080078,174.7560424041748,0.4523471094369888,1.066292591472467,,,1.390703125,0.8923490637540817,0.0,0.015945271730422973
1,1000.0,8.465915660709463e-216,8.465915660709464e-219,0 days 00:00:19.478772,1.0,1000.0,1.1687268545553662e-125,1.1687268545553662e-128,0 days 00:00:00.281906,0 days 00:00:19.479305,18.867585138320923,67.31987733232975,-174.94158503723145,937731.51,0.004306712443741043,0.047493143388161345,0.0,0.7458374873019521,0.5341369376491347,175.03378713989258,6.996053894042968,175.0286916809082,5.3328039109706875,-0.005096010267734528,3.2263725861907004,0.0003,0.11611738995462656,244.07823932075502,95.39076420534681,95.39076420534681,457.69287505793574,457.69287505793574,2.4156818750498135e-07,0.7468105895305053,0.0,-1.3661922414302825,1.366247040629387,1.3658539049625398,-0.000393135666847229,1.365905112028122,0.004713875749206636,-0.004553835835307837,0.5920233149528503,,,0.004436407089233398,0.5856740808486939,4.911624486185611,53.51229070189595,1.4024247298948467e-05,0.035215978991240265,0.007826072176918388,0.1074603292234242,13.064556788176299,174.6552745513916,174.67374699401856,0.503393207192421,1.0689104986985527,,,1.389984375,0.889399425148964,0.0,0.01584707474708557
1,1000.0,1.6725312343041568e-256,1.672531234304157e-259,0 days 00:00:19.632000,0.0,,,1.3358572650371965e-192,0 days 00:00:00.265642,0 days 00:00:19.632539,7.631432096481324,53.306746016740796,-175.069822845459,938727.51,0.004301351743713039,0.047127968333896916,0.0,0.7441974838431921,0.5296152976472804,175.12361047363282,6.6965884985923765,175.12253302001952,5.3215987887382505,-0.001077418565750122,2.8698290811777114,0.0003,0.11711659732833504,226.26944161224364,95.44883327934414,95.44883327934414,458.22472253209355,458.22472253209355,2.6645685540671594e-07,0.6388192987041548,0.0,-1.3661401097774506,1.3657461805343627,1.3655825527906418,-0.0001636277437210083,1.365705333828926,0.00476375415083021,-0.004949319781328086,0.5905018556714058,,,-0.003315023422241211,0.5051138105392456,3.9952239183336498,43.17437705856562,1.532222353853285e-05,0.03526458023488522,0.008010775306727736,0.10669782494753599,11.043046267032624,174.79024714660645,174.77040466308594,0.45541011255979535,1.0680490225553512,,,1.393328125,0.890412651181221,0.0,0.015886928796768188
1,1000.0,4.688552566608594e-101,4.688552566608594e-104,0 days 00:00:19.792521,0.0,,,1.1339746423869386e-108,0 days 00:00:00.264187,0 days 00:00:19.793049,15.083002464294434,62.62141433632374,-175.0706453704834,939723.51,0.004339007050142278,0.047847838828389735,0.0,0.7560737024521416,0.5243598463534727,175.15169898986815,7.153833706617355,175.15072624206542,5.576053194761276,-0.0009731355905532837,3.1637851981520653,0.0003,0.11672688849270343,240.78297697257995,95.49233502659108,95.49233502659108,458.7490201538801,458.7490201538801,2.9987241659057416e-07,0.6775317290546372,0.0,-1.3659652823209762,1.3661976025104523,1.3663222920894622,0.00012468957901000976,1.3661694856882096,0.004517039643542375,-0.0029281868593534453,0.5896356757879258,,,0.008109077453613282,0.4716961496584117,3.5274758113101123,37.572400155723095,1.3404273428022861e-05,0.0355191685250029,0.00785557743255049,0.10688004617765545,10.112544724225998,174.78580714416503,174.79312309265137,0.4789048495292664,1.0651923636396727,,,1.387890625,0.8886523243188859,0.0,0.015932049036026002
0,,,5.568453670810628e-248,0 days 00:00:19.898690,0.0,,,8.879707083352364e-98,0 days 00:00:00.266225,0 days 00:00:19.899226,21.83833239364624,71.0221973811388,-174.8971304626465,940719.51,0.00443303364046966,0.048737141514315775,0.0,0.770108076528157,0.53544612315626,175.01022645568847,7.356891073942185,175.01021780395507,5.6101304626464845,-8.91709327697754e-06,3.4111086291074755,0.0003,0.11578213182464242,267.5548795108795,95.50152876893873,95.50152876893873,459.34603175628183,459.34603175628183,2.5434121299738875e-07,0.8215654088230804,0.0,-1.3662442021369934,1.3664060243368148,1.3664345718622208,2.8547525405883788e-05,1.3663457227945328,0.0045521983688231555,-0.0022313478266587482,0.5907059361338616,,,-0.005798238754272461,0.565576082251966,4.493943346299231,48.41683204978705,1.578864094335586e-05,0.03709331567585468,0.008220802223775536,0.11371644913777709,12.43521320182085,174.6058014984131,174.64368711853027,0.528877270758152,1.0656205533941587,,,1.384265625,0.8891173355579376,0.0,0.015954091787338257
0,,,2.637687522980325e-35,0 days 00:00:19.990570,0.0,,,1.5085462347704416e-148,0 days 00:00:00.282584,0 days 00:00:19.991106,8.92167423439026,54.86810523056984,-174.86404959106446,941715.514,0.004200248420092239,0.046476678069170704,0.0,0.7358033475156762,0.5332783247263178,174.9280775909424,7.0138743762969975,174.92853633117676,5.630668288230896,0.000459004282951355,2.9415430291891096,0.0003,0.11679878197982907,233.9772922077179,95.54960572232376,95.54960572232376,459.9396984702349,459.9396984702349,2.6010738577397774e-07,0.6098299607122317,0.0,-1.3661446597576141,1.3661797895431518,1.3662871170043944,0.00010732746124267578,1.3662067604064942,0.004574954817653634,-0.002787505287094973,0.5906687982082367,,,0.0008659839630126953,0.6298896168135106,5.296031431220472,57.56926175686717,1.370746991597116e-05,0.035481383975595235,0.007945645293220878,0.10742746647819877,14.191509220689536,174.57733827209472,174.5684841156006,0.4514964476823807,1.066386994600296,,,1.39084375,0.8900907605886459,0.0,0.016003543853759766
0,,,9.391550504590174e-40,0 days 00:00:21.480170,1.0,1000.0,2.4216662995563724e-137,2.4216662995563724e-140,0 days 00:00:00.293242,0 days 00:00:21.480675,9.503398038864136,55.59826319992542,-174.8760624847412,942711.514,0.003941584170060181,0.043867038731223884,0.0,0.6950797146741023,0.5378483956009149,174.94314291381835,6.968643872737885,174.9386087799072,5.571583365678787,-0.004534498065710068,2.9088759677410128,0.0003,0.11567787061631679,229.45344919204712,95.5975857081113,95.5975857081113,460.4760625716448,460.4760625716448,2.7095426223766593e-07,0.6245220874203369,0.0,-1.3662415243387223,1.3660542353391647,1.3662508556842803,0.00019662034511566163,1.366251868724823,0.004576291214500088,0.003636127396195661,0.5887519742846489,,,-0.001994232177734375,0.4941899248659611,3.816790428370237,40.862232392579315,1.5157737536355853e-05,0.03584238763898611,0.007946938300505281,0.10829060004279017,10.731037195265293,174.58512910461425,174.5847269744873,0.4373244686126709,1.0626160394549369,,,1.3849140625,0.8916811870336533,0.0,0.01740131640434265
0,,,4.084899887623456e-197,0 days 00:00:20.101983,1.0,1000.0,9.297806894708094e-167,9.297806894708094e-170,0 days 00:00:00.292703,0 days 00:00:20.102520,15.337077194213867,62.89066526699066,-174.87727616882324,943707.514,0.004136014652313926,0.045305985908021255,0.0,0.7052621833156304,0.5266964723253769,174.95058938598632,7.199009894609452,174.9476534423828,5.640275719642639,-0.0029358876645565034,3.1338462104201317,0.0003,0.11520031889900566,252.19418383407591,95.60580961611629,95.60580961611629,461.0203957746625,461.0203957746625,2.598242769167314e-07,0.6941887788688764,0.0,-1.3663208292722702,1.36657927942276,1.3662468444108964,-0.0003324350118637085,1.3662560595273971,0.00461367380147567,0.00492151580285281,0.5895616902112961,,,0.00011018753051757813,0.75218452847749,6.69269963479042,73.31414619624614,1.6123427543789148e-05,0.037060798859223726,0.008446426424197852,0.11092136944457888,17.301907914698123,174.58359535217286,174.58537504577637,0.4876500905752182,1.0646799230774244,,,1.3828515625,0.8879028546214104,0.0,0.01595687937736511
0,,,1.2109083054003664e-115,0 days 00:00:20.292591,0.0,,,3.0658153898657956e-124,0 days 00:00:00.260472,0 days 00:00:20.293148,17.230813259124755,65.24825047123433,-174.83893737792968,944703.514,0.003914069670198862,0.04342909760215238,0.0,0.6867193076009698,0.5360030097743002,174.9303656311035,7.1957689747810365,174.93045945739746,5.571233994722366,9.332466125488282e-05,3.216221575856209,0.0003,0.12174247670173645,262.4955024547577,95.64714193696622,95.64714193696622,461.60361496913436,461.60361496913436,2.7756848353277517e-07,0.8055032502627,0.0,-1.3659909324645996,1.3659827011823653,1.3657845200300216,-0.00019818115234375,1.3659414319992065,0.004569436676276382,-0.0021036223702831196,0.5904432302117347,,,0.0004800453186035156,0.7199167831279337,6.29209919052571,68.74525154572726,1.5319528756663203e-05,0.03690875197760761,0.00827650465304032,0.11127619521319866,16.470911227822302,174.5457084350586,174.5721682434082,0.5100267778635025,1.0664384377002716,,,1.38484375,0.8869674518108368,0.0,0.01603924345970154
0,,,4.332817620270923e-33,0 days 00:00:20.298433,0.0,,,5.977425805401162e-144,0 days 00:00:00.293049,0 days 00:00:20.298989,8.028884056091309,53.75288650715351,-174.86712690734862,945699.514,0.004172936917727098,0.04562747966685896,0.0,0.7144329462659775,0.5304660757779784,174.91869216918946,7.022523208618164,174.9178565826416,5.665096029043197,-0.0008358541131019592,2.8548755866289137,0.0003,0.11442851928249001,246.023204120636,95.67500038463994,95.67500038463994,462.1986589098573,462.1986589098573,2.497919763371215e-07,0.7065736109917052,0.0,-1.366314702630043,1.3663565219640732,1.366102427124977,-0.00025409483909606933,1.3661972576379775,0.004574983884755056,0.0011759054665453732,0.5906831594109535,,,-0.0008070907592773438,0.6617257847748697,5.619202587932349,61.16161414840818,1.3735464657656849e-05,0.03774780566431582,0.008516268564853817,0.11283152131736278,14.960514681249856,174.57656767272948,174.55575117492677,0.45296907269954684,1.0673355796138446,,,1.38825,0.8891819187402725,0.0,0.016003929138183593
0,,,8.568868348081184e-38,0 days 00:00:20.484998,0.0,,,1.7251857153166704e-155,0 days 00:00:00.291693,0 days 00:00:20.485548,13.338162225723266,60.4054755910635,-174.93109143066405,946695.514,0.004262648356774469,0.0467130900934068,0.0,0.734259906057086,0.5394042969615548,175.00564152526854,7.220657448768616,175.00510682678222,5.704489068746566,-0.000534000426530838,3.110242042660713,0.0003,0.11932499916478992,257.4185063381195,95.70037737473845,95.70037737473845,462.7854549470544,462.7854549470544,2.820691532221531e-07,0.7746288297451102,0.0,-1.3659209486246109,1.366092811346054,1.3661531010866166,6.0289740562438967e-05,1.366235687494278,0.00453907011449337,0.0030419690474809613,0.5904967735409736,,,0.007221626281738281,0.5428772759735584,4.323002030789852,46.58609867927432,1.354584062937647e-05,0.03638068791572004,0.008087573487311601,0.10919076975435019,11.992903129696845,174.6442769470215,174.64527743530275,0.46918429762125013,1.0641382358272873,,,1.38903125,0.8880730019211769,0.0,0.016100985050201418
0,,,2.599278762040944e-76,0 days 00:00:20.599940,0.0,,,1.3820128240503172e-154,0 days 00:00:00.259822,0 days 00:00:20.600493,14.60366930770874,61.98013668620587,-174.90220106506348,947691.514,0.0044789474514687734,0.04855397290408609,0.0,0.7576063608744366,0.5241255457500084,174.99483406066895,7.402045672655105,174.99132664489747,5.875011442661285,-0.0035069591999053957,3.1444064279198645,0.0003,0.12885637245699763,267.70116090011595,95.74709066329733,95.74709066329733,463.36341817873716,463.36341817873716,3.1506459737684625e-07,0.8421029394359794,0.0,-1.3657077802419662,1.3654111334085464,1.3656562569141388,0.0002451235055923462,1.3656737065315248,0.00477478733973112,0.0032266524010919964,0.5902367287874222,,,-0.002309520721435547,0.6436521357558668,5.313213042058051,57.47146896353364,1.8958271015435456e-05,0.038372501071542504,0.008736943597439676,0.11390127927809954,14.475927937477827,174.61467158508302,174.63059240722657,0.4923776898384094,1.0665115933020908,,,1.3870859375,0.8908316437602043,0.0,0.01614477467536926
0,,,1.529664431753034e-08,0 days 00:00:20.482554,0.0,,,5.628690605452161e-176,0 days 00:00:00.294878,0 days 00:00:20.483113,8.423213703155518,54.265501334428784,-174.94593772888183,948687.514,0.004160721516264027,0.04590029326927095,0.0,0.7232317085442138,0.5283872289417777,175.0127530822754,7.191248267650605,175.01378868103026,5.7949302854537965,0.0010354959666728973,2.9309631251096726,0.0003,0.12510194292664528,260.71632725906375,95.76759057998447,95.76759057998447,463.95337863987686,463.95337863987686,3.132991203393942e-07,0.9034679406041978,0.0,-1.3661331578493119,1.3659899508953095,1.366114946126938,0.00012499523162841798,1.365926448225975,0.004697702180827036,0.0005417990017158445,0.5906703466773033,,,0.3707209243774414,0.6074410548433662,4.902471320077777,52.86080388563872,1.6979145002551376e-05,0.03722193992882967,0.008376178769394756,0.11095200743898749,13.613433970242738,174.654921585083,174.64966416931154,0.4606612343788147,1.0669157467484474,,,1.38425,0.8877950949668885,0.0,0.016007556676864623
0,,,9.437714670858387e-85,0 days 00:00:20.622798,1.0,1000.0,6.577184260953132e-123,6.577184260953133e-126,0 days 00:00:00.290226,0 days 00:00:20.623336,14.81746452331543,62.24614960503578,-174.89727624511718,949683.514,0.004104807855252069,0.04549274415795389,0.0,0.7197117943654321,0.5345817913681603,174.9837125854492,7.450998140335083,174.9816357574463,5.935626427412033,-0.002076580911874771,3.1533109345436094,0.0003,0.12385308822989463,260.60620866394044,95.82045727822953,95.82045727822953,464.4937966372371,464.4937966372371,3.0026887106515685e-07,0.746223486492876,0.0,-1.3663959115743638,1.3659526190757751,1.365946820139885,-5.798935890197754e-06,1.3659506599903106,0.004476111121824942,0.00393978668760974,0.5896663684248924,,,-0.3768500022888184,0.7367438623607159,6.313337491214275,68.77136212405563,1.791193604003638e-05,0.038265015432611106,0.008637196120340376,0.11343429925665259,16.878478666603566,174.60446406555175,174.61993110656738,0.4460729767680168,1.0644293562571208,,,1.3847109375,0.8868857213258743,0.0,0.01607137417793274
